,concept_name,concept_table,MICU,SICU,gap
813,COLCHICINE                                                                                                                                                                                                                                                     ,adm,0.0016979916856948896,0.0013345566769527612,0.0003634350087421284
814,COLCHICINE/PROBENECID                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
815,COLCRYS                                                                                                                                                                                                                                                        ,adm,0.00011710287487550962,0.0008340979230954757,0.0007169950482199661
816,COLESTID                                                                                                                                                                                                                                                       ,adm,0.00011710287487550962,0.00016681958461909515,4.971670974358553e-05
817,COLESTIPOL HCL                                                                                                                                                                                                                                                 ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
818,COLISTIMETHATE                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
819,COLISTIN (AS COLISTIMETHATE SODIUM)                                                                                                                                                                                                                            ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
820,COLLAGENASE                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
821,COLY-MYCIN M PARENTERAL                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
822,COLYTE WITH FLAVOR PACKETS                                                                                                                                                                                                                                     ,adm,0.0,0.00016681958461909515,0.00016681958461909515
823,COMBIGAN                                                                                                                                                                                                                                                       ,adm,0.00011710287487550962,0.00025022937692864274,0.00013312650205313313
824,COMBIVENT                                                                                                                                                                                                                                                      ,adm,0.0025762632472612116,0.0045875385770251164,0.002011275329763905
825,COMBIVENT RESPIMAT                                                                                                                                                                                                                                             ,adm,0.00023420574975101924,0.0,0.00023420574975101924
826,COMPACT COMPRESSOR NEBULIZER                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
827,COMPAZINE,med,0.0025762632472612116,0.004253899407786926,0.0016776361605257144
828,COMPAZINE                                                                                                                                                                                                                                                      ,adm,0.0011710287487550963,0.0006672783384763806,0.0005037504102787157
829,COMPLEX B-100                                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
830,"COMPRESSION STOCKING, KNEE HIGH, LONG LENGTH, MEDIUM                                                                                                                                                                                                           ",adm,0.0,8.340979230954757e-05,8.340979230954757e-05
831,CONCERTA                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
832,CONSTULOSE                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
833,CONTI                                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
834,COPAXONE                                                                                                                                                                                                                                                       ,adm,0.00011710287487550962,0.0,0.00011710287487550962
835,COPPER                                                                                                                                                                                                                                                         ,adm,0.0,0.00016681958461909515,0.00016681958461909515
836,COQ-10                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.000583868546166833,0.0005253171087290781
837,CORAL CALCIUM                                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
838,CORDARONE,med,0.003747291996016308,0.013762615731075348,0.010015323735059041
839,CORDARONE                                                                                                                                                                                                                                                      ,adm,0.0004098600620642837,0.000583868546166833,0.0001740084841025493
840,COREG,med,0.018677908542643784,0.014680123446480373,0.003997785096163411
841,COREG                                                                                                                                                                                                                                                          ,adm,0.012939867673743813,0.011844190507955755,0.0010956771657880584
842,CORGARD                                                                                                                                                                                                                                                        ,adm,0.00023420574975101924,0.0003336391692381903,9.943341948717105e-05
843,CORMAX                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
844,CORTEF                                                                                                                                                                                                                                                         ,adm,0.0003513086246265289,0.00016681958461909515,0.00018448904000743373
845,CORTIZONE 10                                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
846,COSOPT                                                                                                                                                                                                                                                         ,adm,0.0009953744364418317,0.0009175077154050233,7.786672103680839e-05
847,COUMADIN,med,0.00925112711516526,0.012094419884884397,0.0028432927697191364
848,COUMADIN                                                                                                                                                                                                                                                       ,adm,0.012822764798868303,0.022520643923577843,0.009697879124709539
849,COZAAR,med,0.0015223373733816252,0.0030027525231437124,0.0014804151497620872
850,COZAAR                                                                                                                                                                                                                                                         ,adm,0.004801217869895895,0.0061723246309065205,0.0013711067610106256
851,CPK,lab,0.25610398735273954,0.16698640420371424,0.08911758314902529
852,CPK-MB,lab,0.12044030680946165,0.07181583117852046,0.04862447563094119
853,CPK-MB INDEX,lab,0.05831723168800379,0.02852614896986527,0.02979108271813852
854,CRANBERRY                                                                                                                                                                                                                                                      ,adm,0.0004684114995020385,0.00041704896154773786,5.1362537954300627e-05
855,CRANBERRY FRUIT CONCENTRATE                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
856,CRANBERRY FRUIT CONCENTRATE/ASCORBIC ACID                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
857,CRANBERRY-PROBIOTIC                                                                                                                                                                                                                                            ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
858,CREAM BASE NO.101                                                                                                                                                                                                                                              ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
859,CREATININE                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
860,CREON                                                                                                                                                                                                                                                          ,adm,0.0004098600620642837,0.001000917507714571,0.0005910574456502873
861,CRESOL (M)                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
862,CRESTOR                                                                                                                                                                                                                                                        ,adm,0.003981497745767327,0.008340979230954757,0.00435948148518743
863,CROTAMITON                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
864,CRP,lab,0.07026172492530577,0.033614146300747674,0.0366475786245581
865,CRP-hs,lab,0.004391357807831611,0.006088914838596973,0.0016975570307653622
866,CU-PLUS-PROTEIN                                                                                                                                                                                                                                                ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
867,CUBICIN                                                                                                                                                                                                                                                        ,adm,0.0002927571871887741,0.0,0.0002927571871887741
868,CULTURELLE                                                                                                                                                                                                                                                     ,adm,0.0,0.00016681958461909515,0.00016681958461909515
869,CUTIVATE                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
870,CYANOCOBALAMIN                                                                                                                                                                                                                                                 ,adm,0.001873645998008154,0.003836850446239188,0.0019632044482310344
871,CYANOCOBALAMIN (VITAMIN B-12)                                                                                                                                                                                                                                  ,adm,0.0,0.00041704896154773786,0.00041704896154773786
872,CYANOCOBALAMIN INJECTION                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
873,CYCLOBENZAPRINE HCL                                                                                                                                                                                                                                            ,adm,0.0011710287487550963,0.0031695721077628076,0.0019985433590077113
874,CYCLOPHOSPHAMIDE                                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,0.00016681958461909515,0.00010826814718134034
875,CYCLOSPORINE                                                                                                                                                                                                                                                   ,adm,0.00017565431231326444,0.000583868546166833,0.0004082142338535685
876,CYMBALTA                                                                                                                                                                                                                                                       ,adm,0.004332806370393856,0.005755275669358783,0.0014224692989649266
877,CYPROHEPTADINE HCL                                                                                                                                                                                                                                             ,adm,0.00017565431231326444,0.0003336391692381903,0.00015798485692492586
878,CYSTEX                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
879,CYTOMEL                                                                                                                                                                                                                                                        ,adm,0.00011710287487550962,8.340979230954757e-05,3.369308256596205e-05
880,Calcium Gluconate 10%  SSO,med,0.023947537912041718,0.0,0.023947537912041718
881,Carbamazepine,lab,0.0030446747467632504,0.0012511468846432136,0.0017935278621200369
882,Carboxyhemoglobin,lab,0.06393816968202826,0.07281674868623503,0.008878579004206771
883,Colace,med,0.004098600620642837,0.014263074484932635,0.010164473864289798
884,Coreg,med,0.0019321974354459088,0.007923930269407018,0.00599173283396111
885,Coumadin,med,0.001873645998008154,0.0055050462924301395,0.003631400294421986
886,Cyclosporin,lab,0.0009953744364418317,0.00025022937692864274,0.000745145059513189
887,D50,med,0.023830435037166208,0.044374009508679306,0.020543574471513098
888,DABIGATRAN ETEXILATE MESYLATE                                                                                                                                                                                                                                  ,adm,0.0,0.00025022937692864274,0.00025022937692864274
889,DAILY VITAMIN                                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
890,DAILY VITE                                                                                                                                                                                                                                                     ,adm,0.0004684114995020385,0.00041704896154773786,5.1362537954300627e-05
891,DAKIN'S                                                                                                                                                                                                                                                        ,adm,0.00023420574975101924,0.00016681958461909515,6.73861651319241e-05
892,DALIRESP                                                                                                                                                                                                                                                       ,adm,0.0004684114995020385,0.0005004587538572855,3.204725435524699e-05
893,DANAZOL                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
894,DAPAGLIFLOZIN PROPANEDIOL                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
895,DAPSONE                                                                                                                                                                                                                                                        ,adm,0.0002927571871887741,8.340979230954757e-05,0.0002093473948792265
896,DAPTOMYCIN                                                                                                                                                                                                                                                     ,adm,0.0004098600620642837,0.0,0.0004098600620642837
897,DARBEPOETIN ALFA IN POLYSORBATE 80                                                                                                                                                                                                                             ,adm,0.0004098600620642837,0.00041704896154773786,7.188899483454177e-06
898,DARIFENACIN HYDROBROMIDE                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
899,DARUNAVIR ETHANOLATE                                                                                                                                                                                                                                           ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
900,DDAVP                                                                                                                                                                                                                                                          ,adm,0.00011710287487550962,0.0,0.00011710287487550962
901,DEBROX                                                                                                                                                                                                                                                         ,adm,0.0,0.00016681958461909515,0.00016681958461909515
902,DECADRON,med,0.0015808888108193799,0.0031695721077628076,0.0015886832969434278
903,DECADRON                                                                                                                                                                                                                                                       ,adm,0.00011710287487550962,0.0,0.00011710287487550962
904,DECAMETHYLCYCLOPENTASILOXANE                                                                                                                                                                                                                                   ,adm,0.00011710287487550962,0.0,0.00011710287487550962
905,DEFINITY,med,0.007084723929968333,0.006339144215525615,0.0007455797144427173
906,DELSYM                                                                                                                                                                                                                                                         ,adm,0.0,0.00025022937692864274,0.00025022937692864274
907,DELTA D3                                                                                                                                                                                                                                                       ,adm,0.0003513086246265289,0.00016681958461909515,0.00018448904000743373
908,DELTASONE,med,0.01094911880086015,0.004670948369334664,0.006278170431525486
909,DELTASONE                                                                                                                                                                                                                                                      ,adm,0.0003513086246265289,0.000583868546166833,0.0002325599215403041
910,DELZICOL                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
911,DEMADEX                                                                                                                                                                                                                                                        ,adm,0.00023420574975101924,0.0003336391692381903,9.943341948717105e-05
912,DEMECLOCYCLINE HCL                                                                                                                                                                                                                                             ,adm,5.855143743775481e-05,0.00025022937692864274,0.00019167793949088793
913,DEMEROL                                                                                                                                                                                                                                                        ,adm,0.0,0.00025022937692864274,0.00025022937692864274
914,DENOSUMAB                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.00016681958461909515,0.00010826814718134034
915,DEPADE                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
916,DEPAKENE                                                                                                                                                                                                                                                       ,adm,0.0003513086246265289,0.00016681958461909515,0.00018448904000743373
917,DEPAKOTE                                                                                                                                                                                                                                                       ,adm,0.0022835060600724377,0.0030027525231437124,0.0007192464630712747
918,DEPAKOTE ER                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.00016681958461909515,0.00010826814718134034
919,DEPAKOTE SPRINKLE                                                                                                                                                                                                                                              ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
920,DEPLIN                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
921,DEPO-MEDROL                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
922,DEPO-PROVERA                                                                                                                                                                                                                                                   ,adm,0.00011710287487550962,8.340979230954757e-05,3.369308256596205e-05
923,DEPO-TESTOSTERONE                                                                                                                                                                                                                                              ,adm,0.00011710287487550962,0.0,0.00011710287487550962
924,DERMA SOOTHE                                                                                                                                                                                                                                                   ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
925,DESENEX                                                                                                                                                                                                                                                        ,adm,0.0,0.00016681958461909515,0.00016681958461909515
926,DESIPRAMINE HCL                                                                                                                                                                                                                                                ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
927,DESITIN                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
928,DESLORATADINE                                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
929,DESMOPRESSIN (NON-REFRIGERATED)                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
930,DESMOPRESSIN ACETATE                                                                                                                                                                                                                                           ,adm,0.0,0.00025022937692864274,0.00025022937692864274
931,DESMOPRESSIN ACETATE (NON-REFRIGERATED)                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
932,DESONIDE                                                                                                                                                                                                                                                       ,adm,0.0002927571871887741,0.0,0.0002927571871887741
933,DESOWEN                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
934,DESOXIMETASONE                                                                                                                                                                                                                                                 ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
935,DESVENLAFAXINE                                                                                                                                                                                                                                                 ,adm,0.00011710287487550962,8.340979230954757e-05,3.369308256596205e-05
936,DESYREL                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
937,DETROL                                                                                                                                                                                                                                                         ,adm,0.0002927571871887741,0.0008340979230954757,0.0005413407359067016
938,DETROL LA                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
939,DEX4 GLUCOSE                                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
940,DEXAMETHASONE,med,0.0005269629369397933,0.024939527900554724,0.024412564963614932
941,DEXAMETHASONE                                                                                                                                                                                                                                                  ,adm,0.0019907488728836634,0.0024188839769768797,0.0004281351040932163
942,DEXAMETHASONE 4 MG PO TABS,med,0.0024006089349479474,0.0018350154308100467,0.0005655935041379008
943,DEXAMETHASONE 4 MG/1ML INJECTION,med,0.027050764096242724,0.028359329385246174,0.0013085652890034508
944,DEXILANT                                                                                                                                                                                                                                                       ,adm,0.00017565431231326444,0.0007506881307859281,0.0005750338184726636
945,DEXLANSOPRAZOLE                                                                                                                                                                                                                                                ,adm,0.00017565431231326444,0.0005004587538572855,0.000324804441544021
946,DEXMEDETOMIDINE 200 MCG in 50 mL NS,med,0.00767023830434588,0.0,0.00767023830434588
947,DEXMEDETOMIDINE HCL IN NACL 200 MCG/50ML IV SOLN,med,0.005738040868899972,0.027775460839079343,0.02203741997017937
948,DEXMEDETOMIDINE HCL IN NACL 400 MCG/100ML IV SOLN,med,0.01534047660869176,0.028359329385246174,0.013018852776554414
949,DEXT 5% IN WATER 1000 ML LVP,med,0.0032203290590765146,0.0,0.0032203290590765146
950,DEXT 5%-NACL 0.45% 1000 ML LVP,med,0.006850518180217313,0.0,0.006850518180217313
951,DEXT 5%-NACL 0.45%-KCL 20MEQ LVP,med,0.0019321974354459088,0.0,0.0019321974354459088
952,DEXT 5%-NACL 0.9% 1000 ML LVP,med,0.005328180806835688,0.0,0.005328180806835688
953,DEXTROAMPHETAMINE SULFATE                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
954,DEXTROAMPHETAMINE-AMPHETAMINE                                                                                                                                                                                                                                  ,adm,0.00011710287487550962,0.0,0.00011710287487550962
955,DEXTROMETHORPHAN                                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
956,DEXTROMETHORPHAN HBR/QUINIDINE SULFATE                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
957,DEXTROSE                                                                                                                                                                                                                                                       ,adm,0.00017565431231326444,0.00016681958461909515,8.83472769416929e-06
958,DEXTROSE 40 % ORAL GEL,med,0.03284735640258045,0.01851697389271956,0.014330382509860889
959,DEXTROSE 5 % IV SOLN,med,0.007260378242281596,0.015263991992647205,0.00800361375036561
960,DEXTROSE 5% IN NORMAL SALINE IV : 1000 ML BAG,med,0.012705661923992794,0.025523396446721556,0.012817734522728762
961,DEXTROSE 5% IN WATER (D5W) IV : 1000 ML BAG,med,0.022073891914033566,0.035949620485415,0.013875728571381436
962,DEXTROSE 5%-1/2 NORMAL SALINE IV : 1000 ML BAG,med,0.00767023830434588,0.010843273000241184,0.003173034695895304
963,DEXTROSE 5%-NACL 0.9%,med,0.0,0.09375260655593147,0.09375260655593147
964,DEXTROSE 5%/NACL 0.45%,med,0.0019321974354459088,0.010092584869455256,0.008160387434009347
965,DEXTROSE 50 % IN WATER                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
966,DEXTROSE 50 % IN WATER (D50W) IV SYRINGE,med,0.042976755079312035,0.024188839769768794,0.01878791530954324
967,DEXTROSE 50 % IV SOLN,med,0.039873528895111025,0.04670948369334664,0.006835954798235615
968,DEXTROSE 50%,med,0.013408279173245852,0.036867128200820026,0.023458849027574176
969,DEXTROSE 50% 25 GRAM/50 ML INJ,med,0.000936822999004077,0.0,0.000936822999004077
970,DEXTROSE 50% 25 GRAM/50 ML SYR,med,0.030212541717881482,0.0,0.030212541717881482
971,DEXTROSE 50% SYRINGE,med,0.010422155863920356,0.01409625490031354,0.0036740990363931837
972,DEXTROSE 50% VIAL,med,0.009426781427478525,0.013679205938765801,0.004252424511287276
973,DEXTROSE 50%-WATER,med,0.0,0.13754274751844395,0.13754274751844395
974,DEXTROSE-NACL 5-0.45 % IV SOLN,med,0.010363604426482601,0.013345566769527611,0.0029819623430450103
975,DHEA                                                                                                                                                                                                                                                           ,adm,0.0,0.0003336391692381903,0.0003336391692381903
976,DHS TAR                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
977,DIABETA                                                                                                                                                                                                                                                        ,adm,0.0008782715615663222,0.0006672783384763806,0.00021099322308994163
978,"DIABETIC SUPPLIES,MISCELL                                                                                                                                                                                                                                      ",adm,0.00011710287487550962,0.0,0.00011710287487550962
979,DIABETISOURCE AC                                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
980,DIALYVITE                                                                                                                                                                                                                                                      ,adm,0.0004098600620642837,0.0003336391692381903,7.622089282609338e-05
981,DIALYVITE 3000                                                                                                                                                                                                                                                 ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
982,DIAMOX SEQUELS                                                                                                                                                                                                                                                 ,adm,0.0,0.00016681958461909515,0.00016681958461909515
983,DIAZEPAM,med,0.003747291996016308,0.026274084577507486,0.02252679258149118
984,DIAZEPAM                                                                                                                                                                                                                                                       ,adm,0.000936822999004077,0.002335474184667332,0.001398651185663255
985,DIAZEPAM 5 MG PO TABS,med,0.006499209555590784,0.011510551338717565,0.005011341783126781
986,DICLOFENAC EPOLAMINE                                                                                                                                                                                                                                           ,adm,0.0006440658118153029,0.0005004587538572855,0.00014360705795801742
987,DICLOFENAC SODIUM                                                                                                                                                                                                                                              ,adm,0.0004098600620642837,0.00016681958461909515,0.00024304047744518853
988,DICLOFENAC SODIUM ER                                                                                                                                                                                                                                           ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
989,DICLOXACILLIN SODIUM                                                                                                                                                                                                                                           ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
