Unnamed: 0,concept_name,concept_table,MICU,SICU,gap
980,DIALYVITE                                                                                                                                                                                                                                                      ,adm,0.0004098600620642,0.0003336391692381,7.622089282609338e-05
981,DIALYVITE 3000                                                                                                                                                                                                                                                 ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
982,DIAMOX SEQUELS                                                                                                                                                                                                                                                 ,adm,0.0,0.000166819584619,0.000166819584619
984,DIAZEPAM                                                                                                                                                                                                                                                       ,adm,0.000936822999004,0.0023354741846673,0.0013986511856632
986,DICLOFENAC EPOLAMINE                                                                                                                                                                                                                                           ,adm,0.0006440658118153,0.0005004587538572,0.000143607057958
987,DICLOFENAC SODIUM                                                                                                                                                                                                                                              ,adm,0.0004098600620642,0.000166819584619,0.0002430404774451
988,DICLOFENAC SODIUM ER                                                                                                                                                                                                                                           ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
989,DICLOXACILLIN SODIUM                                                                                                                                                                                                                                           ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
990,DICYCLOMINE HCL                                                                                                                                                                                                                                                ,adm,0.0005269629369397,0.0008340979230954,0.0003071349861556
991,DIFLUCAN                                                                                                                                                                                                                                                       ,adm,0.0014637859359438,0.0002502293769286,0.0012135565590152
992,DIFLUNISAL                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
993,DIGESTIVE ENZYME                                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
994,DIGOX                                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
996,DIGOXIN                                                                                                                                                                                                                                                        ,adm,0.0069676210550928,0.0085912086078834,0.0016235875527905
999,DILACOR XR                                                                                                                                                                                                                                                     ,adm,0.0,0.000166819584619,0.000166819584619
1000,DILANTIN                                                                                                                                                                                                                                                       ,adm,0.0019321974354459,0.0026691133539055,0.0007369159184596
1002,DILAUDID                                                                                                                                                                                                                                                       ,adm,0.0021664031851969,0.0017516056385004,0.0004147975466964
1003,DILT-CD                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1004,DILTIA XT                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1006,DILTIAZEM 12HR ER                                                                                                                                                                                                                                              ,adm,0.0,0.000166819584619,0.000166819584619
1007,DILTIAZEM 24HR CD                                                                                                                                                                                                                                              ,adm,0.0016394402482571,0.0030861623154532,0.0014467220671961
1008,DILTIAZEM 24HR ER                                                                                                                                                                                                                                              ,adm,0.0001171028748755,0.0020018350154291,0.0018847321405536
1009,DILTIAZEM ER                                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0008340979230954,0.0007755464856577
1011,DILTIAZEM HCL                                                                                                                                                                                                                                                  ,adm,0.0017565431231326,0.0025022937692864,0.0007457506461537
1013,DIMENHYDRINATE                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1014,DIMETHICONE                                                                                                                                                                                                                                                    ,adm,0.000234205749751,0.0,0.000234205749751
1015,DIOVAN                                                                                                                                                                                                                                                         ,adm,0.0010539258738795,0.0045875385770251,0.0035336127031455
1016,DIOVAN HCT                                                                                                                                                                                                                                                     ,adm,0.0001756543123132,0.0002502293769286,7.45750646153783e-05
1017,DIPHENHIST                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1018,DIPHENHYDRAMINE                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1020,DIPHENHYDRAMINE HCL                                                                                                                                                                                                                                            ,adm,0.0005269629369397,0.0010009175077145,0.0004739545707747
1024,DIPHENHYDRAMINE HCL/PHENYLEPHRINE HCL/ACETAMINOPHEN                                                                                                                                                                                                            ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1025,DIPHENHYDRAMINE HCL/ZINC ACETATE                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1026,DIPHENOXYLATE HCL/ATROPINE SULFATE                                                                                                                                                                                                                             ,adm,5.855143743775481e-05,0.0002502293769286,0.0001916779394908
1028,DIPROLENE                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.000166819584619,0.0001082681471813
1029,DIPYRIDAMOLE                                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1030,DISULFIRAM                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1031,DITROPAN                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1032,DITROPAN XL                                                                                                                                                                                                                                                    ,adm,0.0018736459980081,0.0008340979230954,0.0010395480749126
1033,DIVALPROEX SODIUM                                                                                                                                                                                                                                              ,adm,0.000936822999004,0.0011677370923336,0.0002309140933295
1034,DIVALPROEX SODIUM ER                                                                                                                                                                                                                                           ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1035,DOBUTAMINE HCL                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1036,DOC-Q-LACE                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1037,DOCUSATE CALCIUM                                                                                                                                                                                                                                               ,adm,0.000702617249253,0.0010009175077145,0.0002983002584615
1039,DOCUSATE SODIUM                                                                                                                                                                                                                                                ,adm,0.0015223373733816,0.0038368504462391,0.0023145130728575
1044,DOFETILIDE                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1045,DOK                                                                                                                                                                                                                                                            ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1046,DOLOGEN                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1047,DOLOPHINE HCL                                                                                                                                                                                                                                                  ,adm,0.0001756543123132,0.000166819584619,8.83472769416929e-06
1048,DONEPEZIL HCL                                                                                                                                                                                                                                                  ,adm,0.0012295801861928,0.0031695721077628,0.0019399919215699
1049,DONNATAL                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1051,DORZOLAMIDE HCL                                                                                                                                                                                                                                                ,adm,0.0001756543123132,0.0005838685461668,0.0004082142338535
1052,DORZOLAMIDE HCL/TIMOLOL MALEATE                                                                                                                                                                                                                                ,adm,0.0,0.000166819584619,0.000166819584619
1053,DORZOLAMIDE-TIMOLOL                                                                                                                                                                                                                                            ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1054,DOVONEX                                                                                                                                                                                                                                                        ,adm,0.0,0.0002502293769286,0.0002502293769286
1055,DOXAZOSIN MESYLATE                                                                                                                                                                                                                                             ,adm,0.0008197201241285,0.0020018350154291,0.0011821148913005
1056,DOXEPIN HCL                                                                                                                                                                                                                                                    ,adm,0.0004098600620642,0.000917507715405,0.0005076476533407
1057,DOXERCALCIFEROL                                                                                                                                                                                                                                                ,adm,0.0001171028748755,0.0,0.0001171028748755
1058,DOXYCYCLINE CALCIUM                                                                                                                                                                                                                                            ,adm,0.000468411499502,0.0004170489615477,5.136253795430063e-05
1059,DOXYCYCLINE HYCLATE                                                                                                                                                                                                                                            ,adm,0.0001171028748755,0.0005838685461668,0.0004667656712913
1060,DOXYCYCLINE MONOHYDRATE                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0005004587538572,0.0004419073164195
1061,DRAMAMINE                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.000166819584619,0.0001082681471813
1062,DRIMINATE                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1063,DRISDOL                                                                                                                                                                                                                                                        ,adm,0.0001171028748755,0.0003336391692381,0.0002165362943626
1064,DRONABINOL                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1065,DRONEDARONE HCL                                                                                                                                                                                                                                                ,adm,0.0001756543123132,0.000166819584619,8.83472769416929e-06
1066,DROSPIRENONE-ETHINYL ESTRADIOL                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1067,DUAC                                                                                                                                                                                                                                                           ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1069,DULCOLAX                                                                                                                                                                                                                                                       ,adm,0.0021078517477591,0.0017516056385004,0.0003562461092586
1070,DULCOLAX STOOL SOFTENER                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1071,DULERA                                                                                                                                                                                                                                                         ,adm,0.000234205749751,0.0003336391692381,9.943341948717104e-05
1072,DULOXETINE HCL                                                                                                                                                                                                                                                 ,adm,0.0006440658118153,0.0015013762615718,0.0008573104497565
1073,DUOCAL                                                                                                                                                                                                                                                         ,adm,0.0,0.0002502293769286,0.0002502293769286
1075,DUONEB                                                                                                                                                                                                                                                         ,adm,0.009543884302354,0.0063391442155256,0.0032047400868284
1077,DURAGESIC                                                                                                                                                                                                                                                      ,adm,0.0021078517477591,0.0021686546000482,6.0802852289063535e-05
1078,DUREZOL                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1079,DUTASTERIDE                                                                                                                                                                                                                                                    ,adm,0.0003513086246265,8.340979230954757e-05,0.0002678988323169
1080,DYAZIDE                                                                                                                                                                                                                                                        ,adm,0.0007611686866908,0.0007506881307859,1.0480555904884513e-05
1081,DYMISTA                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1083,Device,lab,0.0008782715615663,0.0115939611310271,0.0107156895694607
1087,Digoxin,lab,0.0340183851513355,0.024689298523626,0.0093290866277094
1089,ECHINACEA                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1090,ECONAZOLE NITRATE                                                                                                                                                                                                                                              ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
1091,ECOTRIN                                                                                                                                                                                                                                                        ,adm,0.0004098600620642,0.0006672783384763,0.000257418276412
1093,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE                                                                                                                                                                                                          ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1094,EFFEXOR                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0004170489615477,0.0003584975241099
1095,EFFEXOR XR                                                                                                                                                                                                                                                     ,adm,0.0018736459980081,0.0032529819000723,0.0013793359020642
1096,EFFIENT                                                                                                                                                                                                                                                        ,adm,0.0006440658118153,0.0008340979230954,0.0001900321112801
1097,EFUDEX                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1098,ELAPRASE                                                                                                                                                                                                                                                       ,adm,0.000234205749751,0.000166819584619,6.73861651319241e-05
1099,ELAVIL                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1100,ELIQUIS                                                                                                                                                                                                                                                        ,adm,0.000702617249253,0.0011677370923336,0.0004651198430806
1101,ELVITEGRAVIR/COBICISTAT/EMTRICITABINE/TENOFOVIR                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1102,EMEND                                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1103,EMLA                                                                                                                                                                                                                                                           ,adm,0.000234205749751,0.000166819584619,6.73861651319241e-05
1104,EMOLLIENT BASE                                                                                                                                                                                                                                                 ,adm,0.0001171028748755,0.0,0.0001171028748755
1105,EMTRICITABINE                                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1106,EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1107,EMTRIVA                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1108,EMU OIL                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1109,ENABLEX                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1110,ENALAPRIL MALEATE                                                                                                                                                                                                                                              ,adm,0.0022835060600724,0.0034198014846914,0.001136295424619
1111,ENALAPRIL MALEATE/HYDROCHLOROTHIAZIDE                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.000166819584619,0.0001082681471813
1112,ENBREL                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1113,ENDOCET                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1114,ENEMA                                                                                                                                                                                                                                                          ,adm,0.0,0.0006672783384763,0.0006672783384763
1115,ENEMA BOTTLE                                                                                                                                                                                                                                                   ,adm,0.0,0.000166819584619,0.000166819584619
1119,ENOXAPARIN SODIUM                                                                                                                                                                                                                                              ,adm,0.0013466830610683,0.0015013762615718,0.0001546932005034
1122,ENSURE                                                                                                                                                                                                                                                         ,adm,0.0,0.0002502293769286,0.0002502293769286
1123,ENTECAVIR                                                                                                                                                                                                                                                      ,adm,0.0,0.0002502293769286,0.0002502293769286
1124,ENTOCORT EC                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1125,ENULOSE                                                                                                                                                                                                                                                        ,adm,0.000234205749751,0.0002502293769286,1.6023627177623494e-05
1126,ENZALUTAMIDE                                                                                                                                                                                                                                                   ,adm,0.0001171028748755,0.0,0.0001171028748755
1127,EPHEDRINE HCL                                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1129,EPINEPHRINE                                                                                                                                                                                                                                                    ,adm,0.000234205749751,8.340979230954757e-05,0.0001507959574414
1132,EPIPEN                                                                                                                                                                                                                                                         ,adm,0.0006440658118153,0.0006672783384763,2.32125266610777e-05
1133,EPITOL                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1134,EPIVIR                                                                                                                                                                                                                                                         ,adm,0.0001171028748755,0.0,0.0001171028748755
1135,EPLERENONE                                                                                                                                                                                                                                                     ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
1136,EPOETIN ALFA                                                                                                                                                                                                                                                   ,adm,0.001171028748755,0.000917507715405,0.00025352103335
1137,EPOGEN                                                                                                                                                                                                                                                         ,adm,0.0022835060600724,0.0020018350154291,0.0002816710446432
1138,EPZICOM                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1139,ERGOCALCIFEROL                                                                                                                                                                                                                                                 ,adm,0.0026933661221367,0.0035032112770009,0.0008098451548642
1140,ERGOCALCIFEROL (VITAMIN D2)                                                                                                                                                                                                                                    ,adm,0.0001756543123132,8.340979230954757e-05,9.224452000371686e-05
1141,ERLOTINIB HCL                                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1142,ERTAPENEM SODIUM                                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,0.000166819584619,0.0001082681471813
1143,ERY-TAB                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1144,ERYTHROMYCIN                                                                                                                                                                                                                                                   ,adm,0.0002927571871887,0.0004170489615477,0.0001242917743589
1145,ERYTHROMYCIN BASE                                                                                                                                                                                                                                              ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1146,ESCITALOPRAM OXALATE                                                                                                                                                                                                                                           ,adm,0.0008197201241285,0.0025022937692864,0.0016825736451578
1147,ESOMEPRAZOLE MAGNESIUM                                                                                                                                                                                                                                         ,adm,0.001171028748755,0.0010009175077145,0.0001701112410405
1148,ESOMEPRAZOLE SODIUM                                                                                                                                                                                                                                            ,adm,0.0,0.0003336391692381,0.0003336391692381
1149,ESR,lab,0.049417413197465,0.0373675869546773,0.0120498262427877
1150,ESTAZOLAM                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1151,ESTRACE                                                                                                                                                                                                                                                        ,adm,0.0002927571871887,0.000166819584619,0.0001259376025696
1152,ESTRADIOL                                                                                                                                                                                                                                                      ,adm,0.0001756543123132,0.0004170489615477,0.0002413946492344
1153,ESTROGEN & METHYLTESTOSTERONE                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1154,"ESTROGENS, CONJUGATED                                                                                                                                                                                                                                          ",adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1155,"ESTROGENS, CONJUGATED/MEDROXYPROGESTERONE ACETATE                                                                                                                                                                                                              ",adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1156,ESTROVEN ENERGY                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1157,ETHACRYNIC ACID                                                                                                                                                                                                                                                ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1158,ETHAMBUTOL HCL                                                                                                                                                                                                                                                 ,adm,0.0002927571871887,8.340979230954757e-05,0.0002093473948792
1159,ETHINYL ESTRADIOL                                                                                                                                                                                                                                              ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1160,ETODOLAC                                                                                                                                                                                                                                                       ,adm,0.0001171028748755,0.000166819584619,4.971670974358553e-05
